clean_text,class
다음에 다시 문의,DIGITAL_P대화종료
너가 선택좀,DIGITAL_P추천
다른 것도 알려주셔,DIGITAL_P상품문의_P상담원연결
디지털제품,"DIGITAL_P상담품목,MART_P디지털챗봇호출"
여기서머해,DIGITAL_P채팅
어디 브랜드인가요,DIGITAL_P브랜드문의
주소 입력이안되네요,DIGITAL_P배송지변경문의
최신 가전,DIGITAL_P상담품목
사용 가이드 보여,DIGITAL_P도움말보기
이벤트 페이지 어디,DIGITAL_P할인행사
저렴하게 살 수 있을까요,MART_P할인문의
기설치 상품 철거,DIGITAL_P폐가전수거
게릴라쿠폰 언제 해,DIGITAL_P행사문의
최대한 싼 거,MART_P행사상품
나 필요한 제품이 있어,DIGITAL_P추천
핫딜 상품 뭔가,MART_P행사상품문의
쿠폰을 쓰려면,DIGITAL_P쿠폰적용문의
점심시간에도 상담가능,DIGITAL_P상담시간
미수취 취소,DIGITAL_P주문취소
재밌는 얘기 해줘,DIGITAL_P채팅
로결제가능,DIGITAL_P결제문의
11pay 설정,DIGITAL_P결제문의
궁금한점 질문,DIGITAL_P상담요청
차이 많이 납니까,DIGITAL_P차이점
사람 가지고 놉니까,DIGITAL_P챗봇여부문의
교환이나 반품은,DIGITAL_P교환문의
상담 가능한가,DIGITAL_P상담요청
인증이 안되요,DIGITAL_P본인인증문의
최고가 할인,DIGITAL_P할인문의_PRICExs
상품번호 어딧는지,DIGITAL_P기타faq문의
마일리지 보상,DIGITAL_P기타faq문의
상담창 확인했습니다,DIGITAL_P상담완료
그런거 모르는데,"FAQ_P도움말요청,DIGITAL_P설명요청"
허리가아파,DIGITAL_P채팅
오늘 받아 입을수없나,DIGITAL_P배송일문의
물품을 받지 못했,DIGITAL_P배송문의
배송지설정은 어떻게,DIGITAL_P회원정보변경문의
하루종일 통화중이네요,DIGITAL_P전화요청_GREETINGclaim
상담 가능한게 뭔가요,DIGITAL_P상담품목
프로모션 행사,MART_P이벤트 
금액 괜찬은걸로,MART_P행사상품
이벤트 중인가요,DIGITAL_P행사문의
신한카드 혜택 언제,DIGITAL_P행사문의
추가 할인 쿠폰 없,DIGITAL_P쿠폰요청
좀 더 큰 사이즈는 뭔가요,DIGITAL_P사이즈문의
매장이랑 같은 제품인가요,DIGITAL_P제품별차이점
디스카운트,DIGITAL_P할인문의
카드할인하고 중복가능한가요,DIGITAL_P결제문의
쿠폰이 적요이 안되,DIGITAL_P쿠폰적용문의
유통기한 부탁,MART_P유통기한문의
입금 좀 해주세,DIGITAL_P환불문의
괜찮을까요,DIGITAL_P상품문의_P상담원연결
판매자는 어떻게 알수있나요,DIGITAL_P기타faq문의
판매자문의 하는방법,DIGITAL_P판매자연락요청
이전 구매,MART_P지난구매상품보기
가격대가 다를껀데,DIGITAL_P가격차이
톡 나가고싶어요,DIGITAL_P대화종료
상픔언제오나요,DIGITAL_P배송문의
새제품으로 챙겨,MART_P새제품요청
그냥 안알려주셔도되요,DIGITAL_P대화종료
해피머니등록,DIGITAL_P기타faq문의
주문조회 문의,DIGITAL_P주문이력확인
다른 사이즈 보여줘,MART_P추가추천
기다렸는데 품절,DIGITAL_P주문취소
톡매니저 불러주,DIGITAL_P상담원연결
입금대기중이라고 뜨네요,DIGITAL_P결제문의
쿠폰교환했는데 어디서 확인,DIGITAL_P기타faq문의
상품 신고는 안되나요,DIGITAL_P기타faq문의
살퍄볼께요,DIGITAL_P대화종료
혹시 가격이 어느정도에요,DIGITAL_P가격문의
입금 왜 안해,DIGITAL_P환불문의
아이디가 뭐야,DIGITAL_P회원정보문의
기스가 너무 많아요,DIGITAL_P반품문의
취소승인은 언제,DIGITAL_P결제문의
뭐좀여쭤볼께요,DIGITAL_P상담품목
정품 확인해,MART_P정품문의
캐시 거래내역,DIGITAL_P기타faq문의
등록 어케해요,DIGITAL_P기타faq문의
문의할 사항 입니다,DIGITAL_P상담원연결
자주 산 물건,MART_P자주구매상품
기존에 쓰던 물건은 처리,DIGITAL_P폐가전수거
시럽페이로 결제하면,DIGITAL_P결제문의
설정어디있어,DIGITAL_P기타faq문의
뭐가괜찮을까,DIGITAL_P상품문의_P상담원연결
넌 밥 먹냐,DIGITAL_P채팅
유통기한 날짜 알려,MART_P유통기한문의
구매한거 찾아,MART_P지난구매상품보기
나 좋아해,DIGITAL_P채팅
찜 리스트,DIGITAL_P찜한상품
교환이나 환불,DIGITAL_P교환문의
a s 센터 안내,DIGITAL_Pa/s문의
이제다찾았어요,DIGITAL_P주문예정
장바구니 기능에 대해 알고,DIGITAL_P찜기능안내
그럼 여기서 안됀다고요,DIGITAL_P상담품목
결제완료되었고,DIGITAL_P결제완료
상품이아니라,DIGITAL_P기타faq문의
11pay는 어디서 등록,DIGITAL_P결제문의
어제 전화주셨었,DIGITAL_P상담요청
사진 올리기,DIGITAL_P사진올리기기능안내
마일리지 차감,DIGITAL_P기타faq문의
새로운 상담하기,DIGITAL_P새상담
판매자 주소는 어디서 확인,DIGITAL_P판매자연락요청
제품을 시켰는데,DIGITAL_P주문완료
이거 어떻게 종료해요,DIGITAL_P도움말보기
가격비싸지않은걸루,MART_P행사상품
다음에 또 이용,DIGITAL_P대화종료
성별을 어디에다가 적어,DIGITAL_P기타faq문의
거래명세서,DIGITAL_P결제문의
세금계산서를 발행,DIGITAL_P기타faq문의
환불신청을 해야,DIGITAL_P환불문의
생산일자 최신으로,MART_P새제품요청
투썸쇼킹딜,"MART_P쇼킹딜,DIGITAL_P쇼킹딜"
회원가입은 어떻게,DIGITAL_P회원정보문의
발송하지 않는 제품 문의,DIGITAL_P배송문의
반품원합니다,DIGITAL_P반품문의
재결재 대기,DIGITAL_P결제문의
구매했던거,DIGITAL_P주문이력확인
다중 검색 어떻게 하,MART_P다중검색문의
이 쿠폰 사용 안 되나,DIGITAL_P쿠폰적용문의
이메일문의,DIGITAL_P기타faq문의
디지털만 가능한가,DIGITAL_P상담품목
장바구니에 담아줘,DIGITAL_P찜기능안내
개인셀러해지,DIGITAL_P기타faq문의
지금상품 받았는데요,DIGITAL_P배송완료
월욜에 받을수 있나,DIGITAL_P배송문의
다른쿠폰 쓸수 있게,DIGITAL_P쿠폰적용문의
비가오네요,DIGITAL_P채팅
t멤머쉽 등록,DIGITAL_P기타faq문의
윈도우 깔아주나요,DIGITAL_P설치문의
쿠폰 적용 안됩니다,DIGITAL_P쿠폰적용문의
영수증 필요,DIGITAL_P기타faq문의
프로모션 참여,MART_P이벤트 
살 수 있을까요,DIGITAL_P추천
오늘 뭘 살까,DIGITAL_P추천
특가 구성 패키지,MART_P할인문의
담에 연락할께요,DIGITAL_P대화종료
11pay 삭제,DIGITAL_P결제문의
성별이뭐야,DIGITAL_P채팅
톡매니저는 어디에서,DIGITAL_P상담원연결
주문했는데 왜안와요,DIGITAL_P배송문의
설치비는 따로 없나요,DIGITAL_P설치비문의
다른점이 뭐죠,DIGITAL_P차이점
상품 뭐가 있어요,DIGITAL_P상담품목
유통기한 먼 것으로,MART_P새제품요청
교환거부해놓은지모르겠어요,DIGITAL_P교환문의
최저가로 살수있나요,MART_P할인문의
카드입력어케함,DIGITAL_P결제문의
행사상품문의,MART_P행사상품문의
내주문상품,MART_P지난구매상품보기
차이를 못 느끼,DIGITAL_P차이점
제품 작동이 안돼요,DIGITAL_Pa/s문의
특가 진행중,DIGITAL_P할인행사
로그인문의,DIGITAL_P기타faq문의
제품을 알아보고 있습니다,DIGITAL_P추천
상품은받은상태구,DIGITAL_P배송완료
네오 제안가 뭔가요,DIGITAL_P바로할인가설명
당첨됐는데,DIGITAL_P행사문의
디자인문의,DIGITAL_P디자인문의
답변도며칠이걸리고,DIGITAL_P상담원연결
언제쯤 받을수 있어요,DIGITAL_P배송일문의
또 다른거,DIGITAL_P추가추천
반품한 상품수거,DIGITAL_P반품문의
저녁식사로 먹을만한거,MART_P추천
수취 완료를 눌렀,DIGITAL_P기타faq문의
배송받은 아이템이 오염,DIGITAL_P반품문의
소형가전도 수거되나요,DIGITAL_P폐가전수거
사람 직접 답변,DIGITAL_P챗봇여부문의
업체가 연락이않되요,DIGITAL_P판매자연락요청
어디께 좋아,DIGITAL_P상품문의_P상담원연결
안와서요 취소시켜주세요,DIGITAL_P주문취소
쿠폰팩다운 받는곳을 못 찾,DIGITAL_P쿠폰요청
취소됐는지,DIGITAL_P주문취소
쿠폰뭐있어요,DIGITAL_P쿠폰요청
교환하려는데,DIGITAL_P교환문의
묶음 배송 요청합니다,DIGITAL_P배송문의
로봇이라던데,DIGITAL_P챗봇여부문의
이메일 주소 변경,DIGITAL_P기타faq문의
반품해주세요,DIGITAL_P반품문의
용량 두배인 상품,MART_P추가추천
비교해보고 선택하겠습니다,DIGITAL_P구매예정
다음에 할게,DIGITAL_P대화종료
차이 크나요,DIGITAL_P차이점
제품 추천할 수 있어,DIGITAL_P상담품목
부분 취소,DIGITAL_P주문취소
완전 처음,DIGITAL_P처음으로
바로 할인가,DIGITAL_P바로할인가설명
유효기간이 어떻게,MART_P유통기한문의
카드영수증은 어디서,DIGITAL_P기타faq문의
구매했는데 취소가능,DIGITAL_P주문취소
직접설치가 어려워서,DIGITAL_P설치문의
쿠팡에서 파는거보다 싸,DIGITAL_P상담원연결
환불이 안돼,DIGITAL_P환불문의
사양은 어떻게 되나요,DIGITAL_P사양문의
뭐가 있는 걸까,MART_P마트챗봇문의
유효기간 날짜 알고,MART_P유통기한문의
내가 맨날 사는거 있잖아,MART_P자주구매상품
번호바꾸는거 어떻게,DIGITAL_P기타faq문의
입금하면 남은돈은 적립금,DIGITAL_P결제문의
무엇이 필요할까,DIGITAL_P추천
판매는 어떻케,DIGITAL_P기타faq문의
궁금한게생기면또올께요,DIGITAL_P대화종료
새로운 상담 할래요,DIGITAL_P새상담
해외배송이되나요,DIGITAL_P배송문의
사람이 답변해주시는건가요,DIGITAL_P챗봇여부문의
사진을 보고싶어요,DIGITAL_P사진요청
카드등록 어떻게,DIGITAL_P결제문의
너 친구는 있니,DIGITAL_P채팅
홈쇼핑 라이브,DIGITAL_P기타faq문의
치매걸렸나,DIGITAL_P채팅
데이터 무료아닌가요,DIGITAL_P기타faq문의
구매확정은했구,DIGITAL_P구매완료
가격대 알려주세요,DIGITAL_P가격문의
다른걸로 추천,DIGITAL_P추가추천
최저가 안내주시는건가요,DIGITAL_P바로할인가
구매하는 것이 좋은,DIGITAL_P상담원연결
나저거사고싶엉,DIGITAL_P채팅
어디로 상담해야되나요,DIGITAL_P기타faq문의
알림음 조정 어떻게,DIGITAL_P알림설정문의_P기타faq문의
쿠폰 할인은 어디서 적용,DIGITAL_P쿠폰적용문의
오늘 발송해 달라고,DIGITAL_P배송일문의
11 pay 생체등록,DIGITAL_P결제문의
주문자명이랑 입금자명 같,DIGITAL_P결제문의
쿠폰 사용 문의,DIGITAL_P쿠폰적용문의
쿠폰은 재발송 가능한가요,DIGITAL_P기타faq문의
쿠폰 미지급,DIGITAL_P쿠폰요청
전에 샀던,MART_P지난구매상품보기
11pay등록,DIGITAL_P결제문의
취소를어케해요,DIGITAL_P주문취소
제품이 고장났어요,DIGITAL_Pa/s문의
가입은 안해도 되는건가요,DIGITAL_P기타faq문의
주문한제품이 안오구 있어요,DIGITAL_P배송문의
설치 어려워서,DIGITAL_P설치문의
어디 살아,DIGITAL_P채팅
쿠폰은 적용 카테고리,DIGITAL_P쿠폰적용문의
성인인증은 어떻게,DIGITAL_P본인인증문의
둘러보고 올게요,DIGITAL_P대화종료
니나 사람이 되라,DIGITAL_P채팅
결제햇는대,DIGITAL_P결제완료
다 똑같은거죠,DIGITAL_P상품문의_P상담원연결
교환에대해 상담,DIGITAL_P기타faq문의
그럼담에봐요,DIGITAL_P대화종료
제품은 어떻게 찾아,"FAQ_P도움말요청,DIGITAL_P설명요청"
대표전화 가능시간,DIGITAL_P상담시간
금욜까지 올까요,DIGITAL_P배송문의
11번가 사용하는 방법,DIGITAL_P결제문의
이벤트관련 문의,DIGITAL_P행사문의
그럼어디로 문의하나요,DIGITAL_P기타faq문의
제가 원하는 답을 주셔야죠,DIGITAL_P채팅
언제 오나요,DIGITAL_P배송일문의
제품이안왔너요,DIGITAL_P배송문의
나중에 또 올께,DIGITAL_P대화종료
마트상담만 가능,MART_P마트챗봇문의
다른상품 찾을게요,DIGITAL_P처음으로
다른카드로 결제하고싶어,DIGITAL_P결제문의
리뷰남기기,DIGITAL_P리뷰등록
금액 얼마,DIGITAL_P가격문의
다음에 올께요,DIGITAL_P대화종료
마일리지 적립,DIGITAL_P적립문의
쿠폰이 안받아져,DIGITAL_P쿠폰요청
이용가이드 어떻게,DIGITAL_P도움말보기
로봇 하는 줄 알고,DIGITAL_P챗봇여부문의
여태까지 구매한거 보여,MART_P지난구매상품보기
유통기한 넉넉하게,MART_P새제품요청
마일리지 있자나,DIGITAL_P적립문의
한꺼번에 주문,MART_P다중검색문의
쿠폰 활용,DIGITAL_P쿠폰적용문의
톡매니저가 먼가요,DIGITAL_P톡매니저
as는 어디서 받습니까,DIGITAL_Pa/s문의
롯데카드 혜택,DIGITAL_P결제문의
최대한 싼쪽,MART_P행사상품
나좀뽑아줘,DIGITAL_P채팅
판매자가 없어졌네요,DIGITAL_P기타faq문의
직영몰은 어떻게 확인,DIGITAL_P기타faq문의
상담원 상담,DIGITAL_P상담원연결
성능 더 좋은 건가,DIGITAL_P성능문의
취소가 아니되,DIGITAL_P주문취소
문의상품없음,DIGITAL_P대화종료
배송지 좀 변경,DIGITAL_P배송지변경문의
쿠폰 다운로드,MART_P쿠폰요청
주문한상품이 안보여요,DIGITAL_P주문이력확인
해지를 어떻게,DIGITAL_P기타faq문의
다른 색상도 가능,DIGITAL_P색상변경문의
카드결재 취소,DIGITAL_P결제문의
다시 확인하그 상담,DIGITAL_P대화종료
다른 상품은 뭐가 있나요,DIGITAL_P추가추천
챗봇을 연결,DIGITAL_P상담요청
구매할 수 있는 버튼이 없,DIGITAL_P기타faq문의
내일 다시 문의할게요,DIGITAL_P대화종료
주소 바꾸려면,DIGITAL_P배송지변경문의
딴 카테고리,DIGITAL_P새상담
상담 접속,DIGITAL_P상담원연결
전화자체를 안받아요,DIGITAL_P전화요청_GREETINGclaim
다시 목록,DIGITAL_P처음으로
일반상담 안되나요,DIGITAL_P상담품목
물건 안오고,DIGITAL_P배송문의
한가지만더물어봐도 될까요,DIGITAL_P상담요청
이제품 괜찮을까요,DIGITAL_P상품문의_P상담원연결
본인인증 어디서,DIGITAL_P본인인증문의
배송되지 않고,DIGITAL_P배송문의
구매등급 문의,DIGITAL_P회원정보문의
만나면 이해할 수 있을거야,DIGITAL_P채팅
수요일까지 올까요,DIGITAL_P배송문의
복수구매쿠폰,DIGITAL_P쿠폰적용문의
제조일자문의,MART_P제조일자문의
제품상담만 가능,DIGITAL_P상담품목
택배 얼마나 걸리나요,DIGITAL_P배송문의
어제 뭐했어,DIGITAL_P채팅
톡매니저가 누구야,DIGITAL_P톡매니저
문의할려고,DIGITAL_P상담요청
바자회 물품후원,DIGITAL_P기타faq문의
구매가 안된다고,DIGITAL_P상담원연결
어떡해 선택해요,DIGITAL_P기타faq문의
11번가 인증,DIGITAL_P본인인증문의
11시 쿠폰,DIGITAL_P쿠폰요청
계속 안오구 잇어요,DIGITAL_P배송문의
유효기간을 알고 싶,MART_P유통기한문의
삼성카드 혜택,DIGITAL_P결제문의
자주 사는 상품 뭔지 알아,MART_P자주구매상품
구매인증 어찌받나요,DIGITAL_P회원정보문의
바로 할인가 뭔가요,DIGITAL_P바로할인가설명
잘 봤어오,DIGITAL_P대화종료
샀던건데 보여,MART_P지난구매상품보기
공인인증서,DIGITAL_P회원정보문의
쿠폰 추가로 사용 안 되,DIGITAL_P쿠폰적용문의
연말행사 제품 없나요,DIGITAL_P할인행사
주문했던 상품 문의,DIGITAL_P상담요청
재밌는 이야기해봐,DIGITAL_P채팅
대표전화는 언제부터 가능,DIGITAL_P상담시간
제가산상품이요,MART_P지난구매상품보기
누락상품확인바래요,DIGITAL_P기타faq문의
문의 드려도 될,DIGITAL_P상담요청
최저가인가요,DIGITAL_P바로할인가
쇼핑쿠폰 다운,DIGITAL_P쿠폰요청
최근 구매,DIGITAL_P주문이력확인
제품시켰는데 오질 않아요,DIGITAL_P배송문의
결제관련 문의,DIGITAL_P결제문의
추천하신 이유,DIGITAL_P추천기준
가장 저령한게,DIGITAL_P상품문의_P상담원연결
무통장입급방법,DIGITAL_P결제문의
비밀번호 확인하려고,DIGITAL_P본인인증문의
번호가 바꼈는데,DIGITAL_P회원정보문의
살펴보고 결정,DIGITAL_P구매예정
가격 할인을 많이하는,MART_P행사상품
웰컴 쿠폰 취소,DIGITAL_P쿠폰적용문의
반품보냈는데환불,DIGITAL_P환불문의
넌 너무딱딱해,DIGITAL_P채팅
그냥 나 혼자 살게,DIGITAL_P대화종료
카드사혜택,DIGITAL_P행사문의
당사자와 상의해볼게요,DIGITAL_P대화종료
후기가 왜안올라가죠,DIGITAL_P기타faq문의
도대체 아는게 뭐냐,DIGITAL_P채팅
이게 왜 좋은데,DIGITAL_P추천사유문의
중도해지 안할게요,DIGITAL_P기타faq문의
바로 배송되는,MART_P배송문의
교환하려고 하는데,DIGITAL_P교환문의
기계 자동 답변 인가요,DIGITAL_P챗봇여부문의
문화상품권충전,DIGITAL_P기타faq문의
대화 스톱,DIGITAL_P대화종료
쿠폰 없나,DIGITAL_P쿠폰요청
수거도 해가시는 건가요,DIGITAL_P폐가전수거
등록방법을 알고 싶,DIGITAL_P기타faq문의
디지털이 아닌 상품,DIGITAL_P상담품목
업무시간 이후 처리불가,DIGITAL_P상담시간
다른 제품을 선택,DIGITAL_P새상담
광고 수신정보 변경,DIGITAL_P기타faq문의
다른 걸로 바꾸레요,DIGITAL_P교환문의
상품권 사용,DIGITAL_P기타faq문의
쇼핑백 함께주나요,MART_P쇼핑백문의
쿠폰 쓰는방법,DIGITAL_P쿠폰적용문의
쿠폰 못 쓰겠죠,DIGITAL_P쿠폰요청
영수증 받는방법,DIGITAL_P기타faq문의
어떤 차이가 잇죠,DIGITAL_P차이점
딴거 물어봐도 돼,DIGITAL_P채팅
가입어떻게해요,DIGITAL_P기타faq문의
쿠폰사용관련상담,DIGITAL_P쿠폰요청
티멤버쉽 카드 등록,DIGITAL_P기타faq문의
디지털 제품만 상담,DIGITAL_P상담품목
나우배달은 뭐가 다른,MART_Pnow배송설명요청
제가 찾아보는게 나을듯,DIGITAL_P대화종료
취소건 빠른 처리부,DIGITAL_P주문취소
주문내역 취소하면 쿠폰,DIGITAL_P쿠폰적용문의
문자왔는데 어디서 받아요,DIGITAL_P적립문의
언제 잘거야,DIGITAL_P채팅
추천받을 제조사가 있을까요,DIGITAL_P상품문의_P상담원연결
물품이 움직이지 않,DIGITAL_P배송문의
다시 시작,DIGITAL_P처음으로
배송 주소 변경,DIGITAL_P배송지변경문의
쿠폰은 없니,DIGITAL_P쿠폰요청 
컴퓨터 맞나,DIGITAL_P챗봇여부문의
11pay안되요,DIGITAL_P결제문의
다른 곳보다 비싸,MART_P행사상품
쿠폰미적용,DIGITAL_P쿠폰적용문의
많이 다른건가여,DIGITAL_P차이점
최근에 본상품,DIGITAL_P기타faq문의
로봇이세요,DIGITAL_P챗봇여부문의
행사 알려,MART_P행사상품문의
a s 관련 안내해주세요,DIGITAL_Pa/s문의
상담하고픈데요,DIGITAL_P상담요청
쿠폰 어떻게 사용하는건가요,DIGITAL_P쿠폰적용문의
다른종류는,DIGITAL_P추가추천
녹지않게 부탁,MART_P아이스팩문의
상품 언제 받아,DIGITAL_P배송문의
재품이 안와서요,DIGITAL_P배송문의
공부해서 다시와라,DIGITAL_P채팅
상품을 팔려고 하는데요,DIGITAL_P기타faq문의
제품 시켰는데 오질 않아요,DIGITAL_P배송문의
디지털기기밖에 안되나요,DIGITAL_P상담품목
사람 상담해주는 건가요,DIGITAL_P챗봇여부문의
연결이안되는데,DIGITAL_P기타faq문의
vip 승급은 언제 되나요,DIGITAL_P기타faq문의
다른 모델 할래요,DIGITAL_P추가추천
바로야 머해,DIGITAL_P채팅
쿠폰 어디서,DIGITAL_P쿠폰요청
맛난거 있어요,MART_P추천
포장 신경써서 해주세요,MART_P포장문의
에이에스 신청 안내,DIGITAL_Pa/s문의
금액 차이도 쫌 나고해서,DIGITAL_P가격차이
여기서질문드려도되나요,DIGITAL_P상담요청
문자메세지를 받,DIGITAL_P상담원연결
찾는 물건이 목록에 없음,DIGITAL_P상담품목
쿠폰 사용횟수,DIGITAL_P쿠폰적용문의
취소 입금,DIGITAL_P환불문의
저가 라인,MART_P행사상품
등급관련해서 질문,DIGITAL_P기타faq문의
제품 좀 고만 이야기해,DIGITAL_P채팅
이벤트 행사,MART_P이벤트
상담 언제 되요,DIGITAL_P상담시간
상담사 접속,DIGITAL_P상담원연결
정보 변경가능한가요,DIGITAL_P상담원연결
대화방이 나가졌어요,DIGITAL_P도움말보기
skt 등록,DIGITAL_P기타faq문의
포인트로 적립,DIGITAL_P적립문의
찌그러지지 않게 포장,MART_P포장문의
지금 주문하면 언제 도착,DIGITAL_P배송일문의
야 너 뭐하냐,DIGITAL_P채팅
넌 성별이 뭐니,DIGITAL_P채팅
내가 담은거 보여,MART_P장바구니보기
가늠이 잘 안가는데,DIGITAL_P상담원연결
바로가기 on,DIGITAL_P기타faq문의
SK 혜택,DIGITAL_P기타faq문의
FAQ페이지,DIGITAL_P기타faq문의
쿠폰 주세요,DIGITAL_P쿠폰요청
가격대 저렵하게 어느 정도,MART_P행사상품
당일출고가 뭐가 안돼요,DIGITAL_P상담원연결
제가 둘러볼게요,DIGITAL_P대화종료
문의드릴게 있네요,DIGITAL_P상담요청
환불 요청 했는데,DIGITAL_P환불문의
현금으로 입금 부탁,DIGITAL_P환불문의
너 사고싶어,DIGITAL_P채팅
구매할 경우,DIGITAL_P구매예정
어떤 기능이 있나,DIGITAL_P상담품목
가격은 어느정도,DIGITAL_P가격문의
모델명이 다른데,DIGITAL_P제품별차이점
뭐가달라 두개가,DIGITAL_P상품비교
다른거는 없나요,DIGITAL_P추가추천
판매되는 게 머가 있어,DIGITAL_P상담품목
어디서 등록,DIGITAL_P기타faq문의
1대1 문의 어디서 하나요,DIGITAL_P기타faq문의
취소하는방법,DIGITAL_P주문취소
확인되면 연락주세요,DIGITAL_P대화종료
좋은게 머있니,DIGITAL_P추천
제품이 아니라,DIGITAL_P상담품목
상담원연결가능,DIGITAL_P상담시간
오늘 도착했는데요,DIGITAL_P배송완료
할인 쿠폰 없어서,DIGITAL_P쿠폰요청
괜찮은걸루 부탁,DIGITAL_P추천
최근 생산된 상품으로 부탁,MART_P새제품요청
그냥 내가 찾을래,DIGITAL_P대화종료
다중으로 입력,MART_P다중검색실행
무료 as 언제까지 가능,DIGITAL_Pa/s문의
멤버쉽할인이 안돼요,DIGITAL_P결제문의
11톡이 뭐에요,DIGITAL_P기타faq문의
자주 주문한게 뭐지,MART_P자주구매상품
다시 보여줘,DIGITAL_P찜기능안내
재고 확인,DIGITAL_P재고문의_P상담원연결 
상품번호확인,DIGITAL_P상담원연결
돈 좀 주세요,DIGITAL_P채팅
사람 하는 거에요,DIGITAL_P챗봇여부문의
업체 고발한다,DIGITAL_P기타faq문의
무슨 기술로 만들어졌니,DIGITAL_P챗봇여부문의
먹는거 말고,DIGITAL_P상담품목
나의 쿠폰,DIGITAL_P쿠폰요청
ARS해제,DIGITAL_P기타faq문의
고객센터시간,DIGITAL_P상담시간 
주소 변경이 필요,DIGITAL_P배송지변경문의
t멤버쉽 등록 문의,DIGITAL_P기타faq문의
톡메니저님,DIGITAL_P상담원연결
무상 a s기간은 얼마,DIGITAL_Pa/s문의
바구니에담겨져있거든요,DIGITAL_P찜기능안내
그외에 상품은여,DIGITAL_P추가추천
배송지연 보성,DIGITAL_P적립문의
너한테안사,DIGITAL_P채팅
마일리지 취소,DIGITAL_P기타faq문의
친구를 찾아요,DIGITAL_P채팅
명의도용상담,DIGITAL_P회원정보문의
인간아니야,DIGITAL_P챗봇여부문의
무료배송금액,DIGITAL_P배송비문의
선택하고 싶지 않아,DIGITAL_P채팅
구매해서 배송중인대,DIGITAL_P구매완료
결재좀 하려고 하는데,DIGITAL_P결제문의
쿠폰을 잘못받았는데,DIGITAL_P기타faq문의
쿠폰 사용 시,DIGITAL_P쿠폰적용문의
물어좀보자,DIGITAL_P상담요청
그럼 어디다가,DIGITAL_P기타faq문의
제조일자 알려,MART_P제조일자문의
카드 해제하고,DIGITAL_P결제문의
저 아세요,DIGITAL_P채팅
챗봇인가요,DIGITAL_P챗봇여부문의
마케팅 동의해지,DIGITAL_P기타faq문의
물어볼께 있는데요,DIGITAL_P상담요청
생산지 알려,MART_P원산지문의
보내주라고,DIGITAL_P배송문의
왜 안가져가죠,DIGITAL_P반품문의
할인창이 안뜨는걸까요,DIGITAL_P기타faq문의
이벤트 어케해,MART_P이벤트
가격이 좀 부담,MART_P행사상품
배송정보변경,DIGITAL_P배송지변경문의
터지지 않게 챙겨주세요,MART_P포장문의
결제를 누르면 창,DIGITAL_P결제문의
가입자체 안되든데요,DIGITAL_P기타faq문의
설치비 산정,DIGITAL_P설치비문의
주문한 제품이 왔는데,DIGITAL_P배송완료
피할려고 하지마,DIGITAL_P채팅
판매자 정보 알수 있나요,DIGITAL_P상담원연결
바로할인가설명,DIGITAL_P바로할인가설명
배송비 얼마나 붙어,DIGITAL_P배송비문의
유플러스 포인트할인,DIGITAL_P결제문의
주문에서는 안넘어감,DIGITAL_P결제문의
설명해 주시면 좋겠는데요,"FAQ_P도움말요청,DIGITAL_P설명요청"
쿠폰 인증,DIGITAL_P쿠폰인증번호문의
다른걸찾아볼께요,DIGITAL_P대화종료
장바구니에 담을 수 없나요,MART_P장바구니담기
상품에 대해서 질문,DIGITAL_P상품문의
이거 새제품 맞나요,DIGITAL_P상품문의_P상담원연결
고장난 것 같은데,DIGITAL_Pa/s문의
장바구니에 있는것을 선택,DIGITAL_P찜기능안내
프로모션 참여,MART_P이벤트 
맴버쉽 카드등록은 어디서,DIGITAL_P기타faq문의
좋은밤이지,DIGITAL_P채팅
고객 서비스는 안되나요,DIGITAL_P기타faq문의
최저가 안내주시는건가요,MART_P할인문의
최저 가격,MART_P행사상품
엠포인트 데이는 언제인가요,DIGITAL_P행사문의
취소요청 했는데,DIGITAL_P주문취소
마트챗봇나와라,"DIGITAL_P마트챗봇호출,MART_GREETINGcall"
쿠폰 사용기간이 언제,DIGITAL_P쿠폰적용문의
인공지능인가 싶어서요,DIGITAL_P챗봇여부문의
알아보는거 중단하시고,DIGITAL_P대화종료
구매했던 상품,MART_P지난구매상품보기
기다려두 전화가없네요,DIGITAL_P전화요청_GREETINGclaim
쿠폰이 안받아지,DIGITAL_P쿠폰요청
계좌로 인출받으려면,DIGITAL_P기타faq문의
재입고 언제,MART_P재입고문의
처음으로 가기,DIGITAL_P처음으로
토요일 안으로 도착했으면,DIGITAL_P배송일문의
서비스 센터 안내,DIGITAL_Pa/s문의
T membership,DIGITAL_P기타faq문의
가격이 나가더라도요,DIGITAL_P가격문의
알림 설정,DIGITAL_P알림설정문의_P기타faq문의
추천 필요,DIGITAL_P추천
뭔 말이 이렇게 많아,DIGITAL_P채팅
일시중지 기능 궁금,DIGITAL_P기타faq문의
내 등급 알려,DIGITAL_P회원정보문의
제가찾을께요,DIGITAL_P대화종료
서비스이용,DIGITAL_P도움말보기
저번에 산,MART_P지난구매상품보기
넘 싼가요,DIGITAL_P가격문의
여기다 하는게아닌가요,DIGITAL_P상담품목
알림받기하려면,DIGITAL_P알림설정문의_P기타faq문의
모든 상담도 되는건가요,DIGITAL_P상담품목
쿠폰 적용제한,DIGITAL_P쿠폰적용문의
쿠폰이있는데 사용이안되네요,DIGITAL_P쿠폰적용문의
